stopId,stopName,stopStandardId,stopX,stopY,reMark
31266,양마마을,306101267,127.06771676,35.86005547,
30319,양석동,311100319,127.04752842,35.78864571,
30317,양석동,311100317,127.04736381,35.78858873,
31984,양야리경로당,312101985,127.20573936,35.93277841,
31787,양야리경로당,312101788,127.20557287,35.93280435,
31053,양은마을,312101054,127.05281533,35.8426806,
31054,양은마을,312101055,127.05312332,35.84284526,
32029,양전마을,312102029,127.1702271,35.92013308,전주방향
32028,양전마을,312102028,127.17084841,35.92005625,봉동방향
30111,양지마을,311100111,126.99588569,35.73162903,
30112,양지마을,311100112,126.99581146,35.73166827,
30350,양지중학교,305100350,127.12543154,35.79369866,분리승강장
30351,양지중학교,305100351,127.12415305,35.79380545,거마로방향
36359,양현초등학교,305032425,127.0729704,35.8457128,
36360,양현초등학교,305032426,127.0723798,35.8453816,
31861,양화교회,312101862,127.20098811,35.94904807,
31863,양화교회,312101864,127.20113062,35.94917037,
36523,어린이창의체험관,305032589,127.1280851,35.8534272,
36524,어린이창의체험관,305032590,127.1279634,35.8533907,
32238,어우가름재,312132238,127.18191209,35.96723029,
32237,어우가름재,312132237,127.1816669,35.9673548,
31924,어우리,312101925,127.18253206,35.96994821,
31920,어우리,312101921,127.17837731,35.96742545,
31921,어우리,312101922,127.17830874,35.96762326,
31922,어우리,312101923,127.18230666,35.96945522,
30757,어은골,306100757,127.13220763,35.8244614,다가교방향
30758,어은골,305100758,127.13255888,35.8244905,진북교방향
30283,어전마을,311100283,127.01801469,35.78222188,
30282,어전마을,311100282,127.01823219,35.78213418,
36331,에코더샵1차,305032397,127.1292427,35.8731038,
36462,에코더샵2차,305032528,127.1337937,35.8783246,
36336,에코데시앙4블럭,305032402,127.1294301,35.8732938,
36337,에코데시앙5블럭,305032403,127.1337863,35.8727121,
36333,에코데시앙네스트,305032399,127.1374362,35.8763837,
36376,에코도시상가,305032442,127.124132,35.8739237,
36377,에코도시상가,305032443,127.1236593,35.8731559,
36335,에코스위첸,305032401,127.1305983,35.8793652,
36340,에코스위첸,305032406,127.130655,35.8790768,
36363,에코시티상가,305032429,127.1274581,35.8709795,
36364,에코시티상가,305032430,127.1277186,35.8721074,
36338,에코자이2차,305032404,127.136044,35.8756041,
36332,에코휴먼빌,305032398,127.1339642,35.8725593,
32187,엘에스엠트론기술교육아카데미,312032187,127.14802702,35.95407774,
32188,엘에스엠트론기술교육아카데미,312032188,127.14846788,35.95431521,
32272,여우치,312032272,127.10387129,35.6010317,
32271,여우치,312032271,127.10417867,35.6011782,
30962,여울초교,305100962,127.11205578,35.83628984,광진선수촌방향
30963,여울초교,305100963,127.11231118,35.83637476,e편한세상방향
31410,여의동우체국,306101411,127.07591729,35.8723613,시청방향
31406,여의동우체국전북은행,306101407,127.07658384,35.8714162,조촌4가방향
31401,여의동전북은행.농협,306101402,127.07686164,35.87118379,시청방향
31399,여의동전북은행.농협,306101400,127.07692636,35.8709944,동산역방향
31457,여의역,306101458,127.08328641,35.87607435,
31456,여의역,306101457,127.08345759,35.87599383,
31416,여의우신아파트,306101417,127.08138291,35.8734283,시청방향
31414,여의우신아파트,306101415,127.08146851,35.87328843,외곽방향
32269,여차마을,312032669,127.03837857,35.81858937,
32270,여차마을,312032270,127.03822605,35.81838986,
31918,역기마을,312101919,127.10748372,35.96677988,
31919,역기마을,312101920,127.10728743,35.9668903,
31602,연동,312101603,127.3109678,35.89409005,
31604,연동,312101605,127.31111102,35.89420876,
32295,연봉마을,305032295,127.12102042,35.89082073,
36343,연봉마을,305032409,127.1211479,35.8908754,
31542,연봉마을입구,306101543,127.11780896,35.88571619,
31540,연봉마을입구,306101541,127.1177341,35.88546297,
31304,연탄공장,306101305,127.10145969,35.86348636,
31146,연화마을,306101147,127.12987463,35.85198748,
31151,연화마을,306101152,127.12977968,35.85240673,
30034,염암마을,312100034,127.11336749,35.6686512,
30035,염암마을,312100035,127.11355496,35.66868209,
31798,영광맨션,312101799,127.16778609,35.93329315,
31797,영광맨션,312101798,127.16778609,35.93304094,
30425,영동고덕아파트,305100425,127.1790142,35.79894044,외곽방향
30428,영동고덕아파트,305100428,127.17858018,35.7992667,시청방향
30630,영생고 전주대사대부고,305100630,127.09498782,35.81613711,전주대종점방향
30609,영생고 전주대사대부고,305100609,127.09452694,35.81512963,신정문방향
31360,영천마을,311101361,126.99172302,35.86786225,
31359,영천마을,311101360,126.99186977,35.86779329,
36025,예곡마을,312032691,127.2035285,36.0527611,
36026,예곡마을,312032692,127.2038835,36.0528341,
30652,예비군훈련장,311100652,126.9814691,35.81859495,
30654,예비군훈련장,311100654,126.98164604,35.81868292,
30578,예수병원,305100578,127.13276292,35.81322379,다가교방향
30587,예수병원,305100587,127.13283941,35.81358862,선너머방향
32273,예술고,312032273,127.11232157,35.72349125,
30097,예술고,312100097,127.11214641,35.7233722,
36370,예정지,305032436,127.1381457,35.8738496,
36369,예정지,305032435,127.1378576,35.8738667,
31071,예촌마을,311101072,126.96062827,35.84483,
31072,예촌마을,311101073,126.96078809,35.84486093,
32119,오공공원,312032119,127.05715647,35.83313453,
31517,오매마을,306101518,127.13467161,35.88306647,
31520,오매마을,306101521,127.13481216,35.88317201,
30634,오목대.한옥마을,305100634,127.15488388,35.8162542,기린로방향
30616,오목대.한옥마을,305100616,127.1544723,35.8155723,외곽방향
30248,오봉리,311100248,127.05552101,35.78554435,
30247,오봉리,311100247,127.05534511,35.78545284,
31633,오성리,312101634,127.2401117,35.90170537,
31632,오성리,312101633,127.24027894,35.90157471,
36411,오성풍류학교,305032477,127.2444702,35.9043366,
31329,오송중.예비군훈련장,306101330,127.12877523,35.86522573,전라고방향
31324,오송중.예비군훈련장,306101325,127.12890468,35.86498574,사단방향
31549,오신마을,306101550,127.0369104,35.8869503,
36560,오신마을,305032626,127.0368163,35.8869301,
31582,오천마을,312101583,127.19373599,35.89104912,
31579,오천마을,312101580,127.19380414,35.89093062,
31947,옥동마을,312101948,127.1213501,35.9772293,
31946,옥동마을,312101947,127.12145454,35.97780164,
32103,옥성골든카운티,305132103,127.09359734,35.7661722,중인리방향
32102,옥성골든카운티,305132102,127.09369666,35.76619097,시내방향
36028,옥포마을,312032694,127.2279383,36.0235806,
36027,옥포마을,312032693,127.2281378,36.0236712,
31096,온고을로 미래페이퍼,306101097,127.08529072,35.84866117,
31103,온고을로 미래페이퍼,306101104,127.08547661,35.84904787,
31126,온고을장례식장,306101127,127.08232212,35.85035334,
32142,온빛중학교,312032142,127.05764054,35.84277261,시내방향
32141,온빛초등학교,312032141,127.05744365,35.84257278,종점
30136,와동마을,312100136,127.13704345,35.74182016,
30137,와동마을,312100137,127.13698848,35.74206117,
30424,완산고입구,305100424,127.09120463,35.79891077,시청방향
30405,완산고입구,305100405,127.08995138,35.79851665,외곽방향
36003,완산교,305100600,127.13968639,35.81449456,
30566,완산구청,305100566,127.12080521,35.81228152,선너머방향
30572,완산구청,305100572,127.11868782,35.81263555,이동교방향
30567,완산동시외버스정류소,305100567,127.13925744,35.81220216,시청방향
30568,완산동시외버스정류소,305100568,127.13903665,35.81225757,외곽방향
30214,완산생활체육공원,305100214,127.1011859,35.7684064,
30215,완산생활체육공원,305100215,127.10117334,35.76857246,
30407,완산소방서,305100407,127.11750939,35.7985201,효문여중방향
30418,완산소방서,305100418,127.1178396,35.7987292,소방서방향
30397,완산여고,305100397,127.13737968,35.79746601,평화동방향
30401,완산여고,305100401,127.1390222,35.79770557,시청방향
32077,완산체련공원내,305132077,127.10252122,35.76770826,완산체련공원내
32076,완산체련공원내,305132076,127.10245669,35.76754554,완산체련공원내
31765,완주경찰서,312101766,127.16602905,35.92709592,
31767,완주경찰서,312101768,127.16602905,35.92743643,
31830,완주고봉동파출소,312101831,127.16746889,35.93974878,
31829,완주고봉동파출소,312101830,127.16750322,35.93950244,
31817,완주국민체육센터,312101818,127.17362441,35.93745423,
31820,완주국민체육센터,312101821,127.17401387,35.93788059,
36043,완주군독립기념관,312032709,127.2590925,36.0417105,
36044,완주군독립기념관,312032710,127.2591595,36.0415935,
32030,완주군청,312102030,127.16176944,35.90364372,용봉초등학교방향
32033,완주군청,312102033,127.16166086,35.90343566,지암마을방향
31551,완주대대,312101552,127.23403974,35.88731078,
31550,완주대대,312101551,127.23401534,35.88721297,
31417,완주로고당마을,306101418,127.15109312,35.87349615,
31434,완주로고당마을,306101435,127.15177921,35.87479333,
31741,완주삼봉1단지아파트,312101742,127.1117601,35.922782,
31742,완주삼봉1단지아파트,312101743,127.11239795,35.92331324,
31814,완주중,312101815,127.1598458,35.9357287,
31813,완주중,312101814,127.1599571,35.9356299,
31729,왕궁온천,308101730,127.05739316,35.92070432,
31733,왕궁온천,308101734,127.05748103,35.9208612,
36303,왕벚꽃마을,305032369,127.1208159,35.7373625,
36302,왕벚꽃마을,305032368,127.1206723,35.7373169,
31269,왕정리,312101270,127.25205715,35.85989217,
31268,왕정리,312101269,127.25236176,35.85984915,
36482,왜망실,305032548,127.198418,35.8198335,
30682,왜망실,306100682,127.19835726,35.81992474,
36372,왜망실입구,305032438,127.1930621,35.8169871,
36373,왜망실입구,305032439,127.1931343,35.8169242,
36112,외량마을,312032778,127.1501499,35.6673755,
36113,외량마을,312032779,127.150338,35.6673039,
36100,외율,312032766,127.1806092,35.9748898,
36101,외율,312032767,127.1807152,35.9747368,
30675,외환은행,305100675,127.14647881,35.81950149,
31847,외환은행(공단),312101848,127.12674706,35.94395119,
31845,외환은행(공단),312101846,127.12651814,35.94362739,
36032,요동마을,312032698,127.2737315,36.0487624,
36031,요동마을,312032697,127.2737761,36.0486904,
30268,용강마을,305100268,127.10428904,35.77880568,
30271,용강마을,305100271,127.10469448,35.77933806,
36603,용강서원,305032669,127.0396271,35.8549592,
36602,용강서원,305032668,127.03956,35.8550761,
31237,용교,312101238,127.18529138,35.85779362,
31235,용교,312101236,127.18531874,35.85764008,
36600,용덕마을,305032666,127.0521069,35.8802702,
31435,용덕마을,306101436,127.05010024,35.87489681,
31450,용덕마을,306101451,127.04841266,35.87570467,
36601,용덕마을,305032667,127.0520677,35.8803512,
31447,용덕마을입구,306101448,127.04963988,35.87562024,
36598,용덕초등학교,305032664,127.0513611,35.8779593,
36599,용덕초등학교,305032665,127.0512504,35.8779454,
31953,용동,312101954,127.1554236,35.98082199,
31952,용동,312101953,127.15527426,35.98068094,
31584,용두사,312101585,127.14988079,35.89159646,
31586,용두사,312101587,127.15001596,35.89168873,
30537,용머리고개,305100537,127.13690696,35.80905101,시청방향
30538,용머리고개,305100538,127.13512512,35.80871108,외곽방향
31115,용문사.반곡마을,312101116,127.2936743,35.8474773,
31117,용문사.반곡마을,312101118,127.2936408,35.8475674,
32398,용복마을,312032398,127.26106552,36.04142777,
32397,용복마을,312032397,127.26131049,36.04133915,
31770,용복마을,312101771,127.1725101,35.927856,
36483,용복마을,305032549,127.1724836,35.9275584,
36089,용봉,312032755,127.1793831,36.0410686,
36088,용봉,312032754,127.1789286,36.0408871,
30340,용산리,305100340,127.10642417,35.79272062,
30342,용산리,305100342,127.10647859,35.79290885,
32011,용소마을제일아파트,306102011,127.11486422,35.86059084,외곽방향
31509,용신마을,306101510,127.05955347,35.88230462,
31510,용신마을,306101511,127.05950143,35.88241399,
31322,용암,312101323,127.18181571,35.86459324,
31320,용암,312101321,127.1819929,35.86449703,
31892,용암마을,312101893,127.13781881,35.95704589,
31893,용암마을,312101894,127.13771491,35.95757381,
32333,용연마을,312032333,127.30970461,35.96003544,
31285,용연마을,312101286,127.24227084,35.86121946,
31284,용연마을,312101285,127.24230608,35.8610509,
32336,용연마을,312032336,127.30976894,35.96024369,
30278,용와,305100278,127.11689018,35.77951566,
30276,용와,305100276,127.1167743,35.77936912,
30255,용정리,312100255,127.23199409,35.77524801,
30254,용정리,312100254,127.23192646,35.77512982,
31337,용정마을,312101338,127.16677244,35.86595784,
30164,용정마을,311100164,127.00142554,35.75506744,
30048,용정마을,316100048,127.26258256,35.68405914,
36358,용정마을,305032424,127.0750889,35.8494439,
31339,용정마을,312101340,127.16684529,35.86606524,
36357,용정마을,305032423,127.0747555,35.8496591,
30175,용정마을,311100175,127.00101136,35.75515003,
30049,용정마을,316100049,127.26283993,35.68431501,
36375,용정마을.하나로클럽,305032441,127.0764847,35.851647,
36374,용정마을.하나로클럽,305032440,127.0760632,35.8517717,
31173,용지종점,311101174,126.95583424,35.85385636,
31178,용지종점,311101179,126.95598172,35.85399433,
31123,용지중,311101124,126.95897716,35.85015476,
31124,용지중,311101125,126.95875053,35.85016483,
31507,용진,312101508,127.15612134,35.88157573,
31506,용진,312101507,127.15566101,35.88140249,계상
31505,용진,312101506,127.15540198,35.88116923,
31801,용진대영아파트,312101802,127.17291833,35.93394059,
31799,용진대영아파트,312101800,127.17316506,35.93370355,
36319,용진원주아파트,305032385,127.1719388,35.9252687,
31753,용진원주아파트,312101754,127.17202222,35.92528691,
31486,용진주유소,312101487,127.15673913,35.87831178,
31488,용진주유소,312101489,127.15657111,35.87857454,
31508,용진중,312101509,127.15461154,35.88162917,
30088,용화동,311100088,127.03658295,35.71942572,
30089,용화동,311100089,127.03677313,35.71945947,
31856,용화마을,312101857,127.14310266,35.94801632,
31857,용화마을,312101858,127.14321349,35.94801711,
31415,용흥마을,306101416,127.11376208,35.87323252,
31413,용흥마을,306101414,127.11370259,35.87312102,
30839,용흥마을,306100839,127.07136023,35.82944365,
30349,용흥초등학교,305100349,127.11211609,35.79362485,세네교방향
30352,용흥초등학교,305100352,127.11226001,35.7939262,삼천주공방향
30285,우림로정동마을,305100285,127.10662856,35.78241088,
30284,우림로정동마을,305100284,127.10671195,35.78238356,
30494,우림초교,305100494,127.09730441,35.80508187,
30270,우목실,305100270,127.09388662,35.77884498,
30269,우목실,305100269,127.09386382,35.77872864,
36294,우미린1차아파트,312032824,127.0629297,35.8332254,
36295,우미린1차아파트,312032825,127.0626299,35.8333866,
32129,우미린2차아파트,312032129,127.0576893,35.8458,종점방향
32130,우미린2차아파트,312032130,127.0578618,35.8456518,화개방향
31700,우석대종점,312101701,127.0667511,35.915344,
36326,우석대학교,305032392,127.0681731,35.9149452,
31701,우석대학교,312101702,127.0671015,35.9151198,종점
31061,우아럭키아파트,306101062,127.16463352,35.84416667,우아교차로방향
31074,우아럭키아파트,306101075,127.16451237,35.84490223,전주역방향
30888,우아롯데아파트,306100888,127.16782411,35.83251021,
31207,우아우성아파트,306101208,127.15564844,35.85520293,
31166,우아중,306101167,127.15453607,35.85354059,명주골방향
30485,우전초교,305100485,127.10791283,35.8041452,시청방향
30488,우전초교,305100488,127.10781288,35.8045452,외곽방향
32032,운곡마을,312102032,127.1575218,35.90409168,완주군청방향
32031,운곡마을,312102031,127.15812971,35.90422213,용봉초등학교방향
31636,운곡용봉초교,312101637,127.1565683,35.904808,
31637,운곡용봉초교,312101638,127.15698152,35.90458201,
32247,운교,312032247,127.15179911,35.88824877,
32248,운교마을,312032248,127.15396924,35.88415415,
31536,운교마을,312101537,127.15644555,35.88509289,
31531,운교마을,312101532,127.15601684,35.88433656,
30010,운암교,316100010,127.10581442,35.60878947,
30009,운암교,316100009,127.1061338,35.60871212,
32323,운용마을,312032323,127.26197277,35.99058347,
32325,운장계곡,312032325,127.28858665,35.97978451,
32407,운주터미널,312032407,127.27750819,36.09278434,
32408,운주터미널,312032408,127.27730749,36.09287326,
31470,웃밤티,312101471,127.30999035,35.87713288,
31472,웃밤티,312101473,127.31019395,35.87714486,
31177,웃삼거리,312101178,127.2048717,35.85375801,
31183,웃삼거리,312101184,127.20513559,35.85394002,
32395,원가천마을,312032395,127.25807809,36.03574927,
32396,원가천마을,312032396,127.25792207,36.0358204,
31596,원간중리,312101597,127.18371595,35.89240914,
31595,원간중리,312101596,127.18415443,35.89240138,
30139,원광곡마을,312100139,127.15596904,35.74216008,
30138,원광곡마을,312100138,127.15612646,35.74228264,
31833,원구암,312101834,127.1071571,35.9404085,
31982,원구암,312101983,127.10702223,35.94076091,
31853,원구암마을,312101854,127.10446181,35.94483638,
31852,원구암마을,312101853,127.10469312,35.94474269,
36039,원구제,312032705,127.2427555,36.0728939,
36040,원구제,312032706,127.2426892,36.0728036,
36604,원금상경로당,305032670,127.1858045,35.8381266,
36605,원금상경로당,305032671,127.1857215,35.8380948,
36079,원내월마을,312032745,127.1399755,36.0151804,
36078,원내월마을,312032744,127.1400752,36.0152078,
30182,원당리,305100182,127.1112556,35.76097774,
30185,원당리,305100185,127.11114969,35.76105811,
30187,원당리입구,305100187,127.11314606,35.76269692,
30186,원당리입구,305100186,127.11299197,35.76267198,
31193,원당마을,312101194,127.21218667,35.85446066,
30130,원덕촌마을,312100130,127.13864205,35.74118692,
30133,원덕촌마을,312100133,127.13870239,35.74129073,
31239,원동마을,306101240,127.0350032,35.8578175,
31236,원동마을,306101237,127.0350096,35.8576642,
31152,원마다리,311101153,126.99927032,35.84533872,
31150,원마다리,311101151,126.99916008,35.84530175,
32128,원반교,312032128,127.0232096,35.8371759,정류장설치예정
36479,원반교,305032545,127.0233204,35.8371628,
32231,원반월마을,312032231,127.06186407,35.87083797,
32232,원반월마을,312032232,127.06146908,35.87052845,
30029,원백여,312100029,127.09564851,35.65858902,
30030,원백여,312100030,127.09586656,35.65859405,
31718,원사봉,312101719,127.30594182,35.91853714,
31716,원사봉,312101717,127.30611032,35.91847498,
31939,원산마을,312101940,127.19215702,35.97555817,
31938,원산마을,312101939,127.19242796,35.97553862,
31145,원산정,306101146,127.1737875,35.852111,
31148,원산정,306101149,127.1736991,35.8520747,
36543,원산정마을회관,305032609,127.1750009,35.8508611,
36544,원산정마을회관,305032610,127.1749895,35.8509242,
32149,원산파크,306132149,127.1592145,35.8179057,시청방향
32150,원산파크,306132150,127.1590375,35.8178782,낙수정방향
30615,원상림,305100615,127.0746036,35.815474,
30618,원상림,305100618,127.074537,35.8155053,
36382,원상림입구,305032448,127.0706503,35.8136747,
36383,원상림입구,305032449,127.0710039,35.8138022,
36558,원색장마을,305032624,127.190115,35.8002698,
36557,원색장마을,305032623,127.1901706,35.8001978,
30236,원서지마을,305100236,127.08986314,35.77291401,
30238,원서지마을,305100238,127.08981665,35.77306649,
30191,원석구마을,305100191,127.1257924,35.76294285,
30190,원석구마을,305100190,127.12557503,35.76294167,
31750,원성덕,312101751,127.15318278,35.92490224,
30469,원세동,313100469,127.3274573,35.80272082,
30471,원세동,313100471,127.32763549,35.80278728,
31794,원수계리,312101795,127.12539617,35.93270207,
31793,원수계리,312101794,127.12515956,35.93268856,
36068,원수선마을,312032734,127.1903805,36.0108177,
36069,원수선마을,312032735,127.1903198,36.0107229,
36052,원승치마을,312032718,127.2154921,36.0834754,
36051,원승치마을,312032717,127.2155917,36.0835839,
31696,원신금,312101697,127.09173104,35.90980455,
31699,원신금,312101700,127.09206255,35.90987916,
31009,원신원,312101010,127.297224,35.8385799,
36446,원신촌마을,305032512,127.2803612,35.8088428,
36449,원신촌마을,305032515,127.2804995,35.8088566,
36442,원쌍정,305032508,127.055153,35.9219508,
30052,원안덕마을,312100052,127.07983613,35.68356853,
30053,원안덕마을,312100053,127.07976088,35.68338769,
36119,원암마을,312032783,127.2576155,35.8774851,
36118,원암마을,312032782,127.2574824,35.8775209,
31277,원앙골,312101278,127.29061253,35.86015957,
31274,원앙골,312101275,127.2907497,35.86009313,
36092,원오산마을,312032758,127.2234787,35.9781789,
36093,원오산마을,312032759,127.2235345,35.9780934,
32301,원오신,306032301,127.036897,35.8835422,
36561,원오신,305032627,127.0367807,35.8835264,
36499,원오신마을회관,305032565,127.0332761,35.8832036,
36500,원오신마을회관,305032566,127.0336965,35.8833044,
30067,원용암,312100067,127.24255267,35.70594767,
30070,원용암,312100070,127.24257673,35.70648034,
36443,원용암마을,305032509,127.1381827,35.9577203,
36438,원의암마을,305032504,127.2345291,35.7961836,
36437,원의암마을,305032503,127.2344623,35.7963142,
36321,원이문,305032387,126.9994795,35.8316228,
36323,원이문,305032389,126.9994014,35.8317307,
32250,원이성마을,312032250,127.04638418,35.8058686,
32249,원이성마을,312032249,127.04669223,35.80601525,
36064,원이전마을,312032730,127.1909894,36.0040709,
36065,원이전마을,312032731,127.1910286,36.0039898,
32349,원종마을,312032349,127.22242959,36.00414125,
32350,원종마을,312032350,127.22229808,36.00397817,
30156,원죽림,312100156,127.2204006,35.74837624,
30159,원죽림,312100159,127.22055977,35.74879912,
30078,원평시장,311100078,126.99307197,35.71427338,
30079,원평시장,311100079,126.99298502,35.71432152,
30095,원평아파트,311100095,126.99346492,35.72316017,
30096,원평아파트,311100096,126.99366913,35.7232817,
30091,원평정비공단,311100091,126.99507182,35.72091354,
30090,원평정비공단,311100090,126.99489496,35.72083254,
36317,원평종점,305032383,126.991006,35.7099699,
36318,원평종점,305032384,126.9911058,35.7099162,
30084,원평초교,311100084,126.99525457,35.71784864,
30085,원평초교,311100085,126.99495176,35.71759311,
30211,원평촌,312100211,127.15895906,35.76783992,
30207,원평촌,312100207,127.1584568,35.76656584,
30077,원평터미널,311100077,126.99182041,35.71227216,
30076,원평터미널,311100076,126.99200546,35.71225564,
30094,원항가마을,312100094,127.11971819,35.72239305,
30982,원화심마을,312100983,127.27048188,35.83715229,
30983,원화심마을,312100984,127.27029272,35.83720196,
31605,원화전,306101606,127.0656409,35.8946013,
31606,원화전,306101607,127.0657957,35.8946515,
31490,월곡마을,306101491,127.0610968,35.8783334,
31533,월곡마을,306101534,127.11535737,35.88451513,
31530,월곡마을,306101531,127.11542915,35.88435986,
31489,월곡마을,306101490,127.0609162,35.8783382,
31475,월곡마을앞,306101476,127.1126074,35.8779065,
31479,월곡마을앞,306101480,127.11285933,35.87772333,
36486,월곡마을회관,305032552,127.0585313,35.8784818,
36485,월곡마을회관,305032551,127.0584972,35.8786349,
36484,월드컵경기장,305032550,127.0629866,35.864241,
31338,월드컵경기장남문,306101339,127.06384918,35.86608324,
31345,월드컵경기장남문,306101346,127.06381593,35.86631184,
31774,월산리,312101775,127.09605289,35.92796723,
31775,월산리,312101776,127.0961787,35.92807912,
30477,월상리,312100477,127.2813483,35.8028831,
30476,월상리,312100476,127.2815032,35.8028924,
30370,월선마을,305100370,127.08213044,35.79489938,
30368,월선마을,305100368,127.08220153,35.79476525,
31928,월암리,312101929,127.16694317,35.97198639,
31927,월암리,312101928,127.16680612,35.97183107,
30265,월암마을,312100265,127.20121006,35.77809559,
30263,월암마을,312100263,127.20118769,35.77790712,
32405,월촌마을,312032405,127.2750333,36.09141748,
32406,월촌마을,312032406,127.27540735,36.09179828,
30502,월평,312100502,127.2808574,35.8051137,
30503,월평,312100503,127.2807024,35.8051089,
32185,월평마을,306032185,127.07417594,35.83459645,
32186,월평마을,305032186,127.07426866,35.83423664,
31645,위봉마을,312101646,127.25570224,35.90551184,
31644,위봉마을,312101645,127.25574573,35.90537429,
32223,위봉산성,312032223,127.2523357,35.90511034,
32224,위봉산성,312032224,127.25240538,35.90476828,
31681,위봉폭포,312101682,127.26302545,35.91193199,
31678,위봉폭포,312101679,127.26307388,35.91174098,
30154,유각마을,311100154,127.05444325,35.74741719,
30155,유각마을,311100155,127.05418038,35.74733704,
32324,유격대,312032324,127.26775445,35.98659012,
30659,유로병원,305100659,127.1033784,35.8189057,빙상경기장방향
30665,유로병원,305100665,127.10407321,35.81920232,전주대방향
31667,유리마을,312101668,127.1225683,35.90997387,
31669,유리마을,312101670,127.12271167,35.91005825,
30148,유산마을,311100148,127.00254827,35.74578138,
30149,유산마을,311100149,127.00272492,35.74580087,
30939,유상마을,312100939,127.26947751,35.83479119,
30942,유상마을,312100942,127.26928956,35.83485216,
30777,유연로중산공원,305100777,127.12094987,35.82543987,전주대방향
30770,유연로중산공원,305100770,127.12046394,35.82523671,진북터널방향
30978,유일여고.쌍용아파트,306100979,127.15819068,35.83723305,안골네거리방향
30979,유일여자고등학교,306100980,127.15993797,35.83723127,도서관방향
36312,육육걸즈,305032378,127.0829366,35.7926247,
36311,육육걸즈,305032377,127.0829759,35.7925302,
32165,율곡,312032165,127.21319703,35.84759487,
32164,율곡,312032164,127.21327336,35.84771254,
31929,율곡리,312101930,127.18629225,35.9724843,
31930,율곡리,312101931,127.18596777,35.97251846,
31872,율소리,312101873,127.18057356,35.95252189,
31871,율소리,312101872,127.18031412,35.95222414,
31869,율소리,312101870,127.18068098,35.95203064,
31870,율소리,312101871,127.18067824,35.95215919,
30679,은교마을,312100679,127.00427055,35.81983089,
30685,은교마을,312100685,127.00449206,35.82015871,
36104,은빛마을,312032770,127.1555087,35.7367446,
36105,은빛마을,312032771,127.1556528,35.7366819,
31891,은상,312101892,127.16445278,35.95691993,
30364,은석동입구,305100364,127.1926561,35.79442795,외곽방향
30363,은석동입구,305100363,127.19301438,35.79441831,시청방향
36555,은석마을,305032621,127.1970032,35.7947785,
36556,은석마을,305032622,127.1970083,35.7948912,
36016,은천마을,312032682,127.3189715,35.99116,
36017,은천마을,312032683,127.3188604,35.991223,
31617,은평마을,306101618,127.12539149,35.89632568,
31616,은평마을,306101617,127.12519115,35.89615413,
32191,은하교,312032191,127.15910514,35.94636873,
32192,은하교,312032192,127.15960158,35.94554302,시내방향
31864,은하리,312101865,127.15464916,35.94925723,
31859,은하리,312101860,127.15587632,35.94881332,
30360,은혜마을,305100360,127.07439614,35.79448985,
30365,은혜마을,305100365,127.07428166,35.79463487,
30687,은화학교,305100687,127.08900147,35.82026499,
30684,은화학교,305100684,127.08885531,35.82011356,
32327,음수삼거리,312032327,127.27409561,35.95776022,
30857,응암마을,312100857,127.22219824,35.83070933,
30856,응암마을,312100856,127.22205352,35.83061184,
30404,의암마을,312100404,127.23790959,35.79795305,
30403,의암마을,312100403,127.23803753,35.79776912,
30575,이랑둥지,313100575,127.31722556,35.81250526,
30577,이랑둥지,313100577,127.3173265,35.81258379,
30877,이마트,305100877,127.12083358,35.83209104,한일고방향
30883,이마트,305100883,127.12084046,35.83229843,근린공원방향
30901,이문리,312100901,127.00554682,35.83326306,
30903,이문리,312100903,127.00537972,35.83331727,
30686,이서,312100686,127.0229173,35.82016777,
30689,이서,312100689,127.02352732,35.82040564,
32265,이서종점,312132265,127.0206476,35.8198475,분리승강장
32266,이서종점,312032266,127.02078,35.8199157,분리승강장
30529,이성마을,312100529,127.04507091,35.80833536,
30530,이성마을,312100530,127.04520737,35.80843034,
36384,이작마을,305032450,127.027322,35.8761667,
31189,이편한세상 우아,306101190,127.15561827,35.85440409,
32110,이편한세상(천변),306132110,127.110291,35.83849464,롯데백화점방향
32111,이편한세상(천변),306132111,127.11031092,35.83869307,가련교방향
30825,인교마을아중요양병원,306100825,127.17349211,35.82884368,마당재방향
30820,인교마을아중요양병원,306100820,127.17344848,35.82855924,아중역방향
31499,인덕마을,312101500,127.23463055,35.88002328,
31498,인덕마을,312101499,127.23448499,35.88000643,
31276,인덕마을입구,312101277,127.23972769,35.86026988,
31275,인덕마을입구,312101276,127.23912268,35.86022944,
30810,인봉초교,306100810,127.16529872,35.82745586,
30806,인봉초교,306100806,127.16574295,35.82726625,
31001,인후1동주민센터,306101002,127.15619271,35.838455,
36533,인후2동주민센터,305032599,127.1458535,35.8399927,
36534,인후2동주민센터,305032600,127.1457041,35.8399607,
30904,인후6거리,306100904,127.15167961,35.83321244,모래내시장방향
30896,인후6거리,306100896,127.15184677,35.83310547,지방노동청방향
30836,인후부영2차아파트,306100836,127.16430729,35.82924961,인후초교방향
30845,인후부영2차아파트,306100845,127.16363233,35.830003,인봉초교방향
30798,인후부영3차아파트,306100798,127.17050772,35.82672858,
30753,인후부영5차아파트,306100753,127.16794612,35.82439205,
30801,인후부영6차아파트,306100801,127.16768459,35.8268367,
31005,인후시립도서관,306101006,127.16456874,35.83872307,도서관앞
31000,인후시립도서관,306101001,127.16477152,35.83842079,도서관맞은편
